ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
1.938129,0.8482952,1.231197,1.547468,3.222549,1.465425,0.3421544,0.8970265
1.155823,0.471817,0.8453217,1.040089,7.694021,3.464578,0.1587583,0.0
1.738888,1.029236,1.463686,1.749716,7.188041,3.727457,0.794559,0.5189637
1.267527,0.4992371,0.7803984,0.9591551,16.46756,8.161151,0.912115,0.1835081
2.406925,0.6925602,1.732033,2.411058,13.12379,1.63475,0.8884502,1.0
1.273359,0.6300888,0.9761467,1.178475,7.016622,3.344058,0.7103763,0.07096547
6.975163,1.133446,1.844294,2.411148,3.94892,1.835815,0.42009,1.0
1.797607,0.7744141,1.145062,1.440673,4.907221,2.181825,0.9734432,0.9843969
1.862823,1.026087,1.435968,1.781359,3.239578,1.412715,0.8878895,0.9899771
1.688417,1.310577,1.817616,2.16366,4.547478,1.923189,0.6731877,1.0
1.215792,0.717247,1.081396,1.326216,5.970713,2.952438,0.9642089,0.0
1.234268,1.582712,2.238607,2.669891,4.073297,1.82282,0.8950753,1.0
1.704525,0.7093296,1.071518,1.31879,4.092242,1.688486,0.5147046,1.0
1.715807,0.9130249,1.336548,1.651878,5.678571,2.662826,0.9477517,0.8953896
1.970669,1.445707,1.971161,2.313803,9.222762,3.43534,0.8632703,1.0
1.640572,1.410686,1.963997,2.304815,3.583635,1.592422,0.436749,1.0
3.657675,1.584454,2.627893,3.048321,4.496422,1.865865,0.7687458,1.0
1.767635,0.8976498,1.291667,1.593631,7.677956,3.182715,0.5667473,1.0
2.940365,1.694931,2.294386,2.67198,4.176321,1.6118,0.8318576,1.0
3.82386,1.686657,2.632498,2.964787,6.971621,1.447547,0.6944896,1.0
1.126173,0.454298,0.7370453,0.8477287,8.754169,4.356165,0.7008686,0.0
1.937233,1.107269,1.541447,1.924438,6.251688,2.614186,0.928269,1.0
2.185307,1.396318,1.893848,2.196234,3.105893,1.420988,0.8819625,1.0
2.942245,1.759743,2.443853,2.915024,3.559553,1.591491,0.7115781,0.6019673
1.815729,0.8311539,1.245131,1.553448,4.403839,1.986361,0.8519599,1.0
1.822716,0.9844875,1.498938,1.923073,6.325125,2.831161,0.3229552,0.2915572
2.040838,1.495737,2.117046,2.444614,4.143294,1.76407,0.4178658,0.313948
1.188955,0.4576683,0.6588993,0.8078728,3.001518,1.212334,0.2402668,1.0
1.64101,0.846777,1.265047,1.557012,7.520567,3.236556,0.6174303,0.7232375
3.410076,1.809343,2.472126,2.766119,3.493224,1.560759,0.8033764,1.0
1.858738,1.781889,2.438967,2.836113,3.765651,1.670448,0.7171845,1.0
2.92683,1.605957,2.329754,2.772913,5.48418,2.296407,0.5910999,0.9899217
3.59272,1.666716,2.585464,2.964365,2.961761,1.175397,0.8701187,1.0
1.360661,1.390919,2.209635,2.535351,4.2363,1.92543,0.5859797,0.1905491
4.122086,1.64715,2.448885,2.765987,4.467146,1.732828,0.5889201,1.0
0.8825703,1.594656,2.233541,2.614033,4.419741,2.200072,0.6368562,0.7894882
1.761036,0.7239094,1.086088,1.311705,2.510693,1.197588,0.678117,1.0
0.91012,1.113155,1.820866,2.272133,3.850041,1.621452,0.9310405,0.8094887
5.3137,1.602526,2.622936,2.638969,4.497593,2.153336,0.7623727,1.0
2.376095,1.664619,2.63529,2.990978,2.79949,1.176944,0.758162,1.0
4.060574,1.805569,2.509966,2.900452,3.004556,1.306732,0.7611939,1.0
0.814106,1.570101,2.627975,3.106106,4.800816,2.097005,0.4246524,1.0
5.00457,1.79455,2.780165,3.236078,3.812662,1.610668,0.6584691,1.0
1.860266,0.9113407,1.308678,1.644982,4.588234,1.901463,0.5622962,1.0
1.905149,0.9595814,1.402838,1.761944,3.99466,1.682372,0.2955197,1.0
3.71174,1.856148,2.599186,2.974508,5.528673,2.098506,0.6298134,1.0
1.249451,0.6096516,0.990097,1.217525,6.517422,2.93576,0.9124169,0.3501895
1.937178,1.048769,1.521233,1.874582,4.796187,2.14956,0.4516211,0.8399783
1.81678,0.983263,1.411959,1.765194,3.80082,1.747572,0.5581164,0.8144675
2.056673,1.22427,1.716471,2.02548,6.987794,3.152497,0.7032129,0.8078019
2.296497,1.620066,2.188217,2.533844,5.177406,1.984895,0.7813929,1.0
1.676039,1.505438,2.101711,2.553318,3.807457,1.68993,0.5787244,0.8624231
3.775612,1.73299,2.764061,3.182333,7.08879,2.328658,0.6945475,1.0
2.142128,1.313534,1.832319,2.189692,6.206405,2.740516,0.930586,0.8866913
1.738749,0.7912369,1.2005,1.486517,3.244044,1.43251,0.4580691,0.9651085
2.026098,1.354834,1.897223,2.259943,4.763472,1.951328,0.8894516,1.0
2.118317,1.431894,1.958502,2.242479,2.881254,1.381402,0.8191282,1.0
1.667965,1.629856,2.302555,2.69717,2.293077,1.101321,0.872895,0.8505235
1.532991,0.9440823,1.388758,1.685884,2.789551,1.3554,0.4115498,0.0
0.9177818,0.478632,0.8395901,1.005056,3.677722,1.748311,0.6275846,0.5300037
1.853329,0.9020004,1.273347,1.601038,6.959985,2.753759,0.746314,1.0
1.896538,1.049625,1.494951,1.851868,3.298395,1.553433,0.7488211,1.0
1.429527,1.351072,2.096455,2.592161,3.657845,1.612998,0.4500242,0.2078397
3.158838,1.822912,2.488625,2.846111,3.839162,1.684994,0.7276614,1.0
3.593727,1.681942,2.465416,2.909342,3.801884,1.78658,0.732134,1.0
1.230488,0.5234518,0.8314114,1.046205,4.59542,2.249346,0.8038243,0.8193392
1.922773,0.8549938,1.297613,1.666922,6.660749,3.10666,0.3224281,0.5061706
1.250286,1.814592,2.417852,2.768545,9.39135,2.833802,0.7523988,1.0
1.982132,1.031763,1.478092,1.821621,4.505017,1.968572,0.8126956,1.0
3.333578,1.699547,2.489983,2.900618,3.483724,1.423989,0.7625692,1.0
1.939051,1.819536,2.674362,2.956827,2.732893,1.263316,0.7520721,0.9899301
1.981531,1.07453,1.50573,1.835753,5.048398,2.108217,0.9302951,1.0
4.328169,1.76358,2.96933,3.35446,6.384974,2.770378,0.5901932,1.0
1.150856,1.769352,2.450075,2.877684,2.868644,1.314683,0.6951435,1.0
2.056828,1.655035,2.299818,2.793184,3.848307,1.685327,0.3999589,0.6225299
0.9129066,0.2866573,0.5046883,0.584816,7.477396,3.557738,0.8663229,0.002268399
2.006372,1.044205,1.519033,1.862879,3.870522,1.655669,0.9430779,1.0
3.039137,1.787451,2.399212,2.692619,3.603335,1.567265,0.9999384,1.0
1.169104,1.592695,2.550093,3.023308,6.318364,2.26277,0.8668053,1.0
3.479414,1.90336,2.910608,3.376616,3.607824,1.539786,0.854053,0.7925802
2.093021,1.074881,1.520586,1.875819,5.599091,2.2285,0.949088,1.0
3.202017,1.75765,2.356787,2.629112,2.741259,1.297626,0.8451538,1.0
0.6542778,1.542749,2.373465,2.667728,4.412372,2.264046,0.7629108,1.0
2.932751,1.645565,2.41818,2.826077,2.23607,1.015368,0.687541,0.8591167
1.732063,1.643379,2.269842,2.626024,4.062896,1.654371,0.9310464,1.0
2.45409,1.338745,1.821758,2.157539,6.28958,2.672194,0.6088656,1.0
2.778809,1.722555,2.350931,2.75979,2.84788,1.207111,0.5246438,1.0
2.271824,1.39764,1.978487,2.346249,2.787586,1.32781,0.3242998,0.9569703
1.448973,1.439589,2.495977,3.055904,3.59791,1.789923,0.6329915,1.0
1.553293,1.780571,2.393698,2.718594,3.248329,1.461323,0.9506208,1.0
1.45262,1.649767,2.414896,2.805017,4.02413,1.634096,0.58499,0.8463688
4.050034,1.619059,2.53738,2.941309,27.92049,2.814528,0.8857499,1.0
1.48419,0.8087597,1.263365,1.506418,3.980912,1.70534,0.6520141,1.0
1.399405,0.68923,1.083097,1.393549,7.994117,3.217418,0.929069,0.863337
1.725187,1.085619,1.544394,1.936474,6.151219,2.373196,0.8301532,1.0
2.020767,1.369835,1.854795,2.136782,4.82323,2.002651,0.7476168,1.0
2.778412,1.826096,2.668409,3.303425,2.804141,1.654637,0.991515,0.6621807
1.808811,1.113895,1.590376,1.931974,5.519041,2.316662,0.4255926,1.0
1.351713,0.8190289,1.208832,1.512589,5.538178,2.660601,0.8250558,0.3086561
0.4199467,1.414301,2.326878,2.696693,4.42158,2.286366,0.628271,1.0
1.337234,0.6591644,1.043024,1.271994,7.644039,3.442809,0.6672168,0.4733961
1.323193,0.6894836,1.036663,1.283268,3.40922,1.761929,0.5795742,0.0
1.749187,1.108448,1.582392,1.964359,5.021411,2.231731,0.829721,1.0
1.340736,0.6086559,0.9569817,1.193277,6.606538,3.205539,0.4423777,0.1386739
2.053057,1.434971,1.929764,2.271568,3.877564,1.675426,0.8658094,1.0
3.12677,1.560038,2.099575,2.445372,3.648816,1.595668,0.8593246,1.0
2.300499,1.735136,2.4282,2.800421,3.900287,1.770419,0.8618609,1.0
3.202686,1.962526,2.593971,2.919899,4.051754,1.862699,0.4280432,0.4273665
1.379507,0.6874504,1.079831,1.334318,5.882916,2.587178,0.7063946,0.8529775
1.765766,0.9993916,1.443053,1.763504,6.497523,2.805823,0.7040594,1.0
2.045694,0.9777842,1.416168,1.730784,8.931674,3.593162,0.7676004,1.0
2.290535,1.035669,1.540787,1.951881,3.998447,1.903784,0.3509764,0.7352605
1.851936,0.925827,1.30727,1.651295,3.304803,1.426594,0.524052,1.0
1.731436,0.7813606,1.140483,1.432385,48.7528,2.167202,0.6187931,1.0
1.57811,0.5653439,0.8832722,1.002548,6.334969,2.869428,0.395857,0.1812169
1.851625,0.8892841,1.287193,1.589884,2.83483,1.268911,0.9786468,0.9945921
1.879988,0.8632317,1.239105,1.524769,3.755164,1.716131,0.7223294,0.8725135
2.700195,1.333889,2.082264,2.630009,2.178228,1.09871,0.4871912,0.6624713
1.444218,0.6336956,1.009748,1.250454,5.620439,2.496878,0.8085991,0.9153135
2.018433,1.216547,1.73999,2.103655,6.354791,2.552613,0.8293466,1.0
0.5666504,0.6325283,0.9255867,1.210199,2.80124,1.430916,0.6877264,0.2183516
1.99823,0.9497185,1.377638,1.687763,3.950022,1.798368,0.510397,0.895657
1.496704,1.017149,1.520395,1.896566,4.20929,1.957603,0.5060957,0.6347804
1.869419,0.9874992,1.463003,1.837154,5.217481,2.232131,0.2855166,0.9244948
1.665087,0.8720245,1.269112,1.573122,5.363882,2.313412,0.5906368,0.7734878
0.7216129,1.650042,2.433352,2.924427,4.268683,2.03901,0.5809814,1.0
1.940979,1.052835,1.493814,1.832888,4.860652,2.150877,0.7160408,1.0
1.867033,0.9209099,1.328228,1.61829,4.532389,1.955886,0.4504707,0.8084697
1.765673,0.8682175,1.242064,1.537094,3.020066,1.354072,0.7295307,0.9126334
1.77907,1.248278,1.774191,2.118073,4.749924,2.102871,0.5721051,0.7805178
1.8624,1.655476,2.418446,2.743784,2.597916,1.194766,0.8622283,0.8764221
0.9417934,0.4124298,0.6244087,0.748312,3.439642,1.530918,0.5397444,0.9258907
2.150179,1.237146,1.773178,2.101023,5.622509,2.336158,0.7457474,1.0
1.66996,0.9320049,1.452639,1.740435,6.055513,2.71855,0.3725337,0.3171984
3.030104,1.798475,2.41777,2.826698,6.148348,2.879123,0.74999,1.0
4.78162,1.566757,2.593472,3.050621,4.551437,1.77925,0.5036802,0.9307507
1.646778,1.698107,2.443691,2.85638,4.851928,1.823612,0.6453777,1.0
1.726816,1.764284,2.486277,2.896935,5.506561,2.266496,0.8599861,1.0
0.8544464,1.847523,2.504269,2.910156,2.572063,1.285441,0.4870954,0.8119677
2.209251,1.576933,2.139791,2.485291,4.304785,1.747649,0.7252033,1.0
0.3169842,1.049673,1.915419,2.243063,18.02231,2.853279,0.8500642,0.9225496
2.021427,1.774097,2.672438,3.167549,4.311655,1.775375,0.7763413,1.0
1.946712,1.465746,2.046211,2.368221,4.664021,2.088823,0.9559731,1.0
1.336737,1.521667,2.114573,2.351774,2.592617,1.247593,0.7730923,0.7367755
1.686676,0.8719997,1.272163,1.569185,2.305729,1.115034,0.7413866,0.9205983
1.853371,1.015938,1.424852,1.768597,4.676412,2.115718,0.8660151,1.0
2.094021,1.050974,1.472769,1.836081,3.430019,1.542978,0.8377637,1.0
1.905176,1.043293,1.46525,1.786541,5.080816,2.155843,0.9058607,1.0
1.163738,0.7226944,1.093987,1.298807,6.29016,2.94189,0.7290004,0.4511848
1.756735,0.7403479,1.118919,1.399315,7.284739,2.999392,0.8123561,1.0
1.284801,0.6649647,1.06645,1.314166,6.93477,3.394459,0.4339086,0.0
1.241493,1.662188,2.341269,2.812469,3.694854,1.596963,0.895375,1.0
1.869003,0.9523964,1.358086,1.650021,5.07102,1.896705,0.9429454,1.0
1.960054,1.049913,1.398958,1.85368,4.026822,1.828398,0.6913307,0.8162089
1.763145,0.8995113,1.313904,1.636831,3.500892,1.472531,0.6023742,1.0
2.073044,1.615438,2.17915,2.513027,4.641972,2.060654,0.8201833,1.0
0.9925957,0.5240059,0.8425121,1.033667,4.4144,2.27123,0.9323694,0.0
3.582594,1.733465,2.347546,2.752991,3.222425,1.588168,0.4779721,1.0
2.974958,1.546093,2.296238,2.680586,2.316485,1.091442,0.7956682,1.0
0.6296959,1.162117,1.890493,2.334753,2.804012,1.358399,0.96491,0.3135537
1.956171,1.136305,1.596655,1.950424,4.514733,2.041281,0.691659,0.6780394
2.155071,1.221132,1.684799,2.021761,4.585372,2.025488,0.706064,1.0
1.387625,0.7938538,1.195543,1.455645,4.279981,2.047528,0.9171287,0.3624406
2.897337,1.896137,2.674383,3.142633,4.555977,1.818063,0.8373244,1.0
1.967508,1.211966,1.770069,2.21291,5.158517,2.313265,0.4368447,0.9587172
1.131052,0.4411411,0.7518749,0.908617,7.134334,3.411819,0.9027486,0.04003682
2.014494,0.9976063,1.493635,1.850615,6.082479,2.511553,0.2829207,1.0
1.201687,2.084978,3.244038,3.862944,3.998554,1.97648,0.7656422,1.0
1.885704,0.9055901,1.385223,1.745407,2.975184,1.363582,0.1991834,0.6286415
1.679501,1.315048,2.033895,1.809719,2.969244,4.644533,0.7470348,1.0
1.663776,0.8686657,1.286407,1.565697,3.378137,1.504163,0.743251,1.0
1.515848,0.3605614,0.6251984,0.7769737,5.405633,2.466248,0.1353051,0.007901017
1.387882,0.5742378,0.8806343,1.100864,4.646385,2.012086,0.8535578,0.7167412
0.5802288,1.430454,2.319927,2.874588,3.992583,1.674326,0.7187541,0.8507881
1.170708,0.5727386,1.510532,1.645279,7.705111,3.970131,0.1999733,1.0
2.303892,1.11199,1.556103,1.916695,3.911829,1.63074,0.5467709,1.0
1.248423,0.5955544,0.9697189,1.211384,3.54213,1.661947,0.7357429,0.3466941
1.702965,0.8191452,1.277609,1.697765,4.620979,2.003072,0.4134158,0.5765314
0.9236507,0.3962231,0.7481518,0.8460197,6.444717,2.762954,0.8642852,0.6252825
4.684933,1.703171,2.364624,2.753061,2.811414,1.26527,0.5853411,1.0
2.956041,1.681402,2.311213,2.704241,3.795673,1.694803,0.7643403,1.0
1.273798,1.667963,2.337191,2.707848,4.071899,1.882376,0.8743555,1.0
1.859591,0.9830303,1.406702,1.722082,3.776899,1.59142,0.9792877,1.0
0.6420364,0.07750702,0.1246662,0.1993046,4.804783,2.417637,0.6159486,0.0
0.5718307,0.4779243,0.870985,1.010904,4.731724,2.228193,0.7339867,0.6534332
2.410006,1.783274,2.429537,2.835243,5.463137,2.122968,0.6106692,1.0
1.130875,1.728455,2.475441,2.892305,2.822933,1.406874,0.7378345,1.0
1.831837,0.9765644,1.411049,1.782965,4.091989,1.711662,0.5518751,1.0
2.055462,1.055899,1.497974,1.861177,2.907811,1.348577,0.3784033,0.8902454
1.585217,0.8351402,1.284879,1.605844,7.310773,3.088326,0.8067148,1.0
1.859829,0.9839916,1.412083,1.751135,3.695905,1.838357,0.6010735,0.2559714
1.880304,1.188425,1.650854,1.97957,3.284034,1.462245,0.4065504,1.0
1.231131,0.6186237,1.044336,1.239531,4.55861,2.172323,0.6159078,0.08478843
2.009647,0.9095078,1.333084,1.652266,3.459449,1.529127,0.6115917,1.0
1.611383,0.9780769,1.524046,1.863091,6.142063,2.552761,0.669177,1.0
1.645227,1.585617,2.220118,2.654644,5.840665,2.513545,0.8390392,1.0
2.934958,1.544256,2.410326,2.842667,4.016541,2.009957,0.4630013,0.4261342
1.960144,1.072697,1.509993,1.842496,6.897675,2.709445,0.7128075,1.0
1.937208,1.05393,1.546288,1.895782,4.391518,2.008523,0.4996191,0.8501909
1.654615,1.034042,1.513868,1.888433,4.312315,1.789178,0.4466391,1.0
1.922714,1.073181,1.525969,1.898434,6.020988,2.392552,0.6607859,1.0
2.069441,1.071333,1.523251,1.889174,8.254821,2.879756,0.6908517,1.0
1.857718,1.09807,1.575176,1.964735,3.945353,1.680758,0.7467825,1.0
2.066038,0.9059467,1.289524,1.614309,4.034464,1.67673,0.7972487,1.0
1.8339,0.9711456,1.506411,1.945301,5.715197,2.325013,0.1648021,0.5391128
1.850815,1.034838,1.485855,1.837477,4.416168,1.961742,0.8012837,0.9444432
2.002085,1.013748,1.46751,1.821463,5.577516,2.236075,0.5810655,1.0
2.033117,1.06336,1.521925,1.863255,3.597179,1.627107,0.4074027,0.9773139
2.219299,1.107263,1.577144,1.923453,17.21738,7.046955,0.7832208,1.0
2.225803,1.095798,1.576483,1.932762,3.463665,1.588263,0.8757391,1.0
1.770115,0.8389549,1.212431,1.529427,3.422305,1.510923,0.797604,0.9636999
1.894827,1.029644,1.471478,1.861917,3.659392,1.611135,0.5309231,1.0
1.847506,1.724876,2.545137,2.974176,3.10052,1.43513,0.9987293,0.7484385
3.989492,1.838701,2.739855,3.041851,2.681871,1.361891,0.724448,0.7618774
2.117966,1.268509,1.719336,2.094643,3.5344,1.510475,0.9998413,1.0
1.871738,1.12635,1.542057,1.849024,3.206292,1.441148,0.9337513,1.0
1.298159,0.7615108,1.158104,1.444332,4.1131,2.066984,0.6960152,0.0
1.956554,1.030857,1.437376,1.826616,3.146501,1.434899,0.7936822,0.7315462
2.001839,1.028471,1.447756,1.784206,3.138276,1.433745,0.8148027,0.9572526
1.631823,1.8102,2.368324,2.740128,4.086529,1.557001,0.8971179,1.0
1.074982,0.6583557,1.01008,1.270493,3.562359,1.635728,0.8386734,0.5224183
1.409321,0.8465443,1.259577,1.574009,2.790765,1.395685,0.534627,0.4866136
1.801882,0.9523125,1.383944,1.754176,4.443853,1.875236,0.8795393,1.0
1.715893,1.82406,2.405224,2.818272,3.281763,1.375193,0.9461282,0.9895259
1.280481,0.5622673,0.874321,1.011854,6.419453,3.331121,0.9386402,0.0
1.594257,0.9519749,1.357559,1.636679,2.847876,1.389509,0.7078663,0.4270602
1.293581,0.7036743,1.092087,1.334652,4.24325,1.947404,0.4339339,0.3964553
1.498112,0.394371,0.6755581,0.77141,5.089635,2.749362,0.8881802,0.0
2.462126,1.716692,2.398754,2.778803,3.468573,1.636899,0.700187,0.9055461
1.938665,1.71106,2.564865,3.043783,3.751318,1.716966,0.4083357,0.0
1.895287,1.238901,1.667992,2.005297,5.283322,2.254313,0.791512,1.0
1.047014,0.4041557,0.7336864,0.8322926,3.153605,1.472855,0.2961766,0.0
1.139635,0.4422054,0.7197456,0.9374943,7.532491,3.649565,0.5838926,0.0
2.102839,1.319839,1.813257,2.063717,5.463576,2.21663,0.8463546,1.0
2.013073,1.102312,1.599509,2.055385,7.52196,3.378262,0.6814231,0.768607
1.134735,0.4714947,0.737999,0.8594799,6.9369,3.390792,0.9499601,0.0
5.818048,1.784227,2.963776,3.367676,27.9212,2.352524,0.7194061,1.0
1.116859,0.3922234,0.5717983,0.7388573,5.461925,2.394211,0.6048152,0.5378764
1.729919,0.9668694,1.382418,1.725786,3.780746,1.646257,0.5470738,0.9634303
0.9064636,1.453754,2.438124,2.937099,10.8315,2.517602,0.5087397,0.2812183
1.29632,0.8327274,1.263876,1.524557,4.714368,2.222833,0.8151591,0.1555647
2.016182,0.9390793,1.331697,1.649265,3.380315,1.523792,0.6364374,0.9149709
1.083525,0.434454,0.7211914,0.9100246,7.07966,3.096296,0.8081414,0.3832314
1.593924,0.938261,1.373796,1.678923,6.236953,2.915858,0.7499992,0.1566582
0.5374393,1.341105,2.150595,2.59734,3.664584,1.469831,0.9152554,1.0
2.042023,1.428595,1.952091,2.325966,3.328553,1.671967,0.5966873,0.1612006
2.044441,1.053446,1.509331,1.834663,3.724608,1.59011,0.798318,1.0
1.762175,0.9367065,1.34812,1.645172,3.34573,1.485483,0.8090308,0.9734261
4.041645,1.811392,2.736914,3.138277,2.776983,1.253748,0.7584605,1.0
1.901377,0.8975716,1.304855,1.615078,4.695535,2.042655,0.3837734,0.916409
1.938988,1.055334,1.465576,1.771063,6.73124,2.887712,0.8068922,1.0
1.57782,0.7675285,1.210131,1.538311,5.200099,2.405521,0.2315481,0.001562958
1.729292,1.650133,2.262466,2.650925,3.596694,1.526935,0.9997402,0.9687683
2.78434,1.577814,2.167717,2.50695,2.689022,1.349978,0.7813301,0.9460799
1.422415,0.8352623,1.27619,1.574572,4.632957,1.917235,0.7793487,0.8972416
2.750961,1.567034,2.107508,2.470932,3.785565,1.716712,0.7861263,1.0
1.740896,1.649982,2.230854,2.615248,5.36797,2.293514,0.9436162,0.900877
4.550591,1.7479,2.420973,2.763926,3.678071,1.586447,0.9300126,0.9621012
2.466433,1.589142,2.443563,2.904142,3.140327,1.38327,0.9998557,1.0
1.869209,0.9524555,1.360861,1.695454,4.075755,1.750909,0.7415349,1.0
2.048853,1.00061,1.423417,1.756459,7.937,3.290948,0.8097395,1.0
1.907883,0.9680901,1.380323,1.757614,13.03453,3.388143,0.6595766,1.0
2.490057,1.502045,2.074396,2.460173,3.649942,1.671504,0.2823651,0.6295759
1.371349,1.89609,2.692881,3.17626,2.561196,1.331221,0.9997674,1.0
2.07177,1.085154,1.530025,1.893566,4.081642,1.852891,0.5233501,1.0
0.8700142,0.2185555,0.4955921,0.5096741,4.301692,2.205683,0.4067811,0.1934038
1.764032,0.7529449,1.099924,1.358648,4.212849,1.993842,0.4170604,0.5607324
1.932568,0.9028378,1.319946,1.643125,3.82669,1.631922,0.7281005,1.0
1.205969,0.7019444,1.074671,1.319387,4.927063,2.565011,0.5942904,0.11965
2.139862,1.045181,1.477503,1.832644,7.090868,3.037096,0.6329392,1.0
5.916624,2.216375,3.145744,3.552711,13.75176,2.782611,0.5187199,1.0
1.827539,0.8426628,1.253569,1.570354,3.163049,1.451105,0.5831047,0.5776362
1.585312,0.953022,1.362766,1.645184,4.62115,2.096097,0.7860421,0.4917129
3.793272,1.775587,2.465727,2.748011,3.619406,1.40755,0.5923266,0.8779895
1.29509,1.553925,2.386091,2.747877,4.739392,2.420243,0.5885242,0.1218819
0.5543442,0.3656216,0.6334095,0.6029377,3.283482,1.604412,0.6160228,0.0666777
2.034143,0.9262085,1.328903,1.646688,5.305153,2.361666,0.8689899,1.0
2.236874,1.058485,1.620518,2.056341,4.968428,2.282705,0.6472092,0.2181931
1.600546,0.8780918,1.258928,1.590797,3.329024,1.500468,0.7837498,0.7533259
1.942379,1.66552,2.209326,2.585949,3.196006,1.681334,0.7247983,1.0
1.682671,0.6099873,0.9212685,1.059845,7.581116,3.566391,0.5999529,0.0
1.265385,1.819946,2.519367,3.077312,5.622324,2.240783,0.4382304,0.580653
1.878019,0.855442,1.227482,1.570509,4.013069,1.730792,0.6492529,1.0
1.542791,0.8121204,1.2341,1.574197,4.622715,2.008227,0.3952577,0.6431332
0.9440308,0.301424,0.5803623,0.7007637,3.59024,1.767114,0.3499759,0.0
1.227139,0.7095718,1.069841,1.324978,4.479018,2.275311,0.5093297,0.0
1.025335,1.236349,1.963217,2.406672,5.740961,2.190604,0.9822291,1.0
2.853392,1.649916,2.329548,2.795004,4.554566,1.936615,0.9999596,0.6922979
1.577942,0.897501,1.356575,1.614584,4.513629,1.91864,0.8533764,1.0
3.775982,1.828838,2.711054,3.100731,3.778007,1.583014,0.4630824,1.0
2.472797,1.699038,2.252216,2.674166,3.478142,1.581177,0.7683439,0.4779637
1.527359,0.835247,1.254713,1.570438,4.617083,1.908438,0.5708978,0.9271545
0.8278465,1.796156,2.85463,3.373472,12.4718,1.953447,0.6672797,1.0
3.98238,1.8197,2.514898,3.064638,4.386513,1.944624,0.3560893,0.4527233
1.824646,1.612637,2.514963,2.960693,5.57205,2.354773,0.49818,1.0
2.914516,1.758068,2.389893,2.927101,2.575534,1.324591,0.5662525,0.6309164
2.015268,1.116444,1.566824,1.900724,4.948046,2.146714,0.7017099,1.0
1.576134,0.8755493,1.283072,1.593519,4.70366,2.020273,0.4951499,0.606106
2.208828,1.500675,2.025114,2.369436,2.692292,1.246565,0.2801419,0.9697046
1.969778,0.904829,1.266207,1.595251,30.49222,1.129589,0.3290515,0.9206493
1.747225,1.708647,2.298183,2.630833,2.287772,1.131363,0.5718858,0.8112537
